"","g2","CI_lower","CI_upper","Rate","Rep"
"24",1.77348787655518e-07,-4.15266791259361e-07,6.35471250615138e-07,1e-11,"78"
"25",7.07387659559799e-09,-3.15355636576475e-07,4.4685909492137e-07,1e-11,"77"
"26",-4.87860757236724e-07,-7.64553262366796e-07,-1.79655261989265e-07,1e-11,"76"
"27",-3.82045554636612e-07,-6.84263553543674e-07,-4.63256679406064e-09,1e-11,"75"
"28",-3.45411856894628e-08,-2.5293834711726e-07,1.43233163651946e-07,1e-11,"74"
"29",-5.29952595473837e-07,-7.89458073569005e-07,-3.05444441781044e-07,1e-11,"73"
"30",-7.3727796490175e-07,-1.03558920721558e-06,-3.8561760485889e-07,1e-11,"72"
"31",-6.86767820723411e-07,-1.05416913745993e-06,-2.06556309778616e-07,1e-11,"71"
"32",-4.01196698307515e-07,-8.14525121597964e-07,3.12183133233108e-08,1e-11,"70"
"33",-1.20461623898116e-07,-3.7610858106274e-07,1.09136771270224e-07,1e-11,"7"
"34",-5.68194327144056e-08,-4.56994847725101e-07,4.64421669804648e-07,1e-11,"69"
"35",-7.49693759738435e-07,-1.10038768941223e-06,-2.78374554926742e-07,1e-11,"68"
"36",-7.09886558536432e-07,-1.01347604101465e-06,-3.61824349653928e-07,1e-11,"67"
"37",5.68308196058354e-08,-2.41141378398702e-07,3.74623833215848e-07,1e-11,"66"
"38",-8.28142138642463e-07,-1.01127763177944e-06,-5.98525002029615e-07,1e-11,"65"
"39",-1.04393679423165e-06,-1.26051353414036e-06,-7.89226014361044e-07,1e-11,"64"
"40",-7.77855406974837e-07,-1.08889114338873e-06,-4.0981819462993e-07,1e-11,"63"
"41",-8.62853962058097e-07,-1.27105977938968e-06,-3.53421570151169e-07,1e-11,"62"
"42",-7.25115812838517e-07,-9.95052968830179e-07,-3.29589753744753e-07,1e-11,"61"
"43",-3.64110880779478e-07,-5.54429711394078e-07,-2.19069502344071e-07,1e-11,"60"
"44",-8.05884335819407e-07,-9.26879262244662e-07,-6.00037577502821e-07,1e-11,"6"
"45",3.03495247377938e-07,-8.12453421789038e-08,7.18759451362461e-07,1e-11,"59"
"46",-1.37982837677963e-06,-1.51409867291674e-06,-1.19094644760176e-06,1e-11,"58"
"47",-3.83168069606477e-07,-8.7520204071212e-07,1.48680772948939e-07,1e-11,"57"
"48",-3.99629915825983e-07,-6.4158129823022e-07,-3.64147079184863e-08,1e-11,"56"
"49",-3.04428311670435e-07,-5.82015245564893e-07,3.99552282925842e-10,1e-11,"55"
"50",2.11736970401333e-07,-1.57658279270612e-07,6.57661170222479e-07,1e-11,"54"
"51",-1.40061850262274e-06,-1.54663023964885e-06,-1.09949665062503e-06,1e-11,"53"
"52",-8.23085265166945e-07,-1.21385479064373e-06,-3.34660754588989e-07,1e-11,"52"
"53",-1.88257880651133e-06,-2.09074027621159e-06,-1.55020059714461e-06,1e-11,"51"
"54",-1.05577036901838e-06,-1.28711577863094e-06,-7.06529625660313e-07,1e-11,"50"
"55",-2.38930407570059e-07,-6.31321787517014e-07,1.86146749786564e-07,1e-11,"5"
"56",-5.20977021745139e-07,-7.53148228715972e-07,-1.31639929892846e-07,1e-11,"49"
"57",-7.97012739806036e-07,-1.07436944948303e-06,-5.6979238223509e-07,1e-11,"48"
"58",-9.77235022903145e-08,-3.72310915122687e-07,2.96005665451071e-07,1e-11,"47"
"59",-7.47828795999439e-07,-9.70217699763909e-07,-4.2091013612855e-07,1e-11,"46"
"60",-7.94850753549348e-07,-1.10187775077264e-06,-3.75814372777228e-07,1e-11,"45"
"61",-1.63243362716337e-07,-3.32498654762037e-07,3.8196074814145e-08,1e-11,"44"
"62",-1.05169536079863e-06,-1.24667662998734e-06,-6.6356899304787e-07,1e-11,"43"
"63",-1.1511416531107e-06,-1.38849712313094e-06,-8.9111095147032e-07,1e-11,"42"
"64",-4.19827857700561e-07,-6.98885610528333e-07,-8.68692782540761e-08,1e-11,"41"
"65",-1.25742183154642e-06,-1.51039313361356e-06,-9.59222621946254e-07,1e-11,"40"
"66",-3.78262012712405e-07,-7.85762208169172e-07,1.90777331154903e-09,1e-11,"4"
"67",-8.53866261363301e-07,-1.00197392377266e-06,-6.13716129899133e-07,1e-11,"39"
"68",-5.11234313993469e-07,-6.93830615991486e-07,-2.58461473490179e-07,1e-11,"38"
"69",-1.61109592566877e-06,-1.87702431907744e-06,-1.27218379593341e-06,1e-11,"37"
"70",-1.26360266250458e-07,-3.71468363810634e-07,9.68281100022227e-08,1e-11,"36"
"71",-6.80317113754825e-07,-1.10778430494618e-06,-2.76853632841246e-07,1e-11,"35"
"72",-1.31447938001017e-06,-1.7984221482803e-06,-7.44937041607941e-07,1e-11,"34"
"73",-1.30848516355364e-07,-4.22793458643156e-07,2.22884167017101e-07,1e-11,"33"
"74",-8.67902920309582e-07,-1.13481179149499e-06,-5.88941673693167e-07,1e-11,"32"
"75",-4.72633074011242e-07,-6.31264052278202e-07,-2.725487072891e-07,1e-11,"31"
"76",-1.23009650865313e-06,-1.48007285955543e-06,-8.28560918597621e-07,1e-11,"30"
"77",-3.1825949153852e-07,-6.54979229075536e-07,5.94540154830176e-08,1e-11,"3"
"78",-1.40591562836079e-06,-1.62750189245942e-06,-1.11564557443156e-06,1e-11,"29"
"79",2.38313788036848e-07,-2.30207444834596e-07,6.96641453018509e-07,1e-11,"28"
"80",-6.67314948299413e-07,-8.89515944701991e-07,-3.66704631424298e-07,1e-11,"27"
"81",-5.15442998949567e-07,-8.09932655596035e-07,-1.43940429567224e-07,1e-11,"26"
"82",-5.7200945957625e-07,-7.57907199352981e-07,-2.89815613382927e-07,1e-11,"25"
"83",-1.27253543702466e-07,-5.07526685150639e-07,3.37782295467548e-07,1e-11,"24"
"84",-9.9571500966622e-07,-1.13170257801665e-06,-7.0881463737349e-07,1e-11,"23"
"85",-8.08302155208551e-07,-1.01102170916856e-06,-4.53273528738807e-07,1e-11,"22"
"86",-1.97785022804098e-07,-4.97606983151932e-07,1.67730265421273e-07,1e-11,"21"
"87",-3.98055323258539e-07,-7.64948496359552e-07,1.66861004735615e-08,1e-11,"20"
"88",-1.79064668759388e-07,-3.4797488392968e-07,6.99643260881897e-08,1e-11,"2"
"89",-1.18468109366887e-06,-1.54329481060478e-06,-6.80754489595925e-07,1e-11,"19"
"90",-2.85266291810693e-07,-6.12736442917594e-07,2.28827169546084e-08,1e-11,"18"
"91",-1.2546846139827e-07,-3.04372035192513e-07,1.02347112679313e-07,1e-11,"17"
"92",-1.25976304332642e-06,-1.61336464736261e-06,-7.16789855639832e-07,1e-11,"16"
"93",-1.09730641462136e-07,-3.36580628906846e-07,1.56380066179684e-07,1e-11,"15"
"94",1.89436852870983e-08,-2.96277748640383e-07,3.01681483089178e-07,1e-11,"14"
"95",-2.33358048984389e-06,-2.47684600803433e-06,-2.09069827143971e-06,1e-11,"13"
"96",2.41583349325225e-07,-1.0092649871396e-07,5.95900907274237e-07,1e-11,"12"
"97",-4.9091454301653e-07,-8.38859101062739e-07,-1.29545426053035e-07,1e-11,"11"
"98",-4.33252450027233e-07,-6.88309952662225e-07,-1.03597490652697e-07,1e-11,"100"
"99",-4.36771074863174e-07,-6.46876792978479e-07,-1.973252636428e-07,1e-11,"10"
"100",-2.81868404949925e-07,-4.77897014061757e-07,5.29501859025663e-08,1e-11,"1"
"101",-7.34569997939971e-07,-1.00219302255344e-06,-4.09703530240835e-07,1e-10,"99"
"102",-3.6649092582941e-07,-7.46194064316086e-07,1.74317018708514e-07,1e-10,"98"
"103",-3.49559609813532e-07,-6.21790903423958e-07,-1.24576973767332e-07,1e-10,"97"
"104",3.54797606849644e-08,-3.69291834270702e-07,4.1602360890125e-07,1e-10,"96"
"105",5.03857383593598e-07,1.66639494331156e-07,1.06657330022908e-06,1e-10,"95"
"106",-5.64239884481843e-07,-8.49007762404597e-07,-1.77748816709844e-07,1e-10,"94"
"107",-8.00179493776199e-08,-4.89695679226077e-07,3.25101739684363e-07,1e-10,"93"
"108",-5.83188781599908e-07,-7.46735496112705e-07,-3.34579274732794e-07,1e-10,"92"
"109",-1.40720029406793e-07,-3.98254166464329e-07,1.69959603563141e-07,1e-10,"91"
"110",-4.8779410155575e-07,-7.5101478844708e-07,-2.24768037004886e-07,1e-10,"90"
"111",-8.05728687325313e-07,-1.13181157868625e-06,-2.65569643939645e-07,1e-10,"9"
"112",-6.90880566200924e-07,-9.01857542659479e-07,-3.8818480767866e-07,1e-10,"89"
"113",-3.82418607891566e-08,-3.65949932690235e-07,3.35357908115563e-07,1e-10,"88"
